Date,HCLTECH,HINDALCO,ULTRACEMCO,UPL,JSWSTEEL,HDFCLIFE,NESTLEIND,TATACONSUM,TATASTEEL,GRASIM,KOTAKBANK,HDFC,HDFCBANK,ICICIBANK,DRREDDY,ADANIENT,BHARTIARTL,INFY,BRITANNIA,SBIN,AXISBANK,WIPRO,SBILIFE,LT,TECHM,BAJAJFINSV,TATAMOTORS,APOLLOHOSP,ONGC,BAJFINANCE,TITAN,BAJAJ-AUTO,M&M,ADANIPORTS,INDUSINDBK,BPCL,COALINDIA,RELIANCE,HINDUNILVR,DIVISLAB,TCS,HEROMOTOCO,SUNPHARMA,ASIANPAINT,CIPLA,POWERGRID,ITC,MARUTI,NTPC,EICHERMOT
7/27/2020,639.7911987,154.8916016,3807.425293,429.166748,190.6885986,629.8227539,16775.61133,402.8515015,14.95378971,564.144043,1321.148193,1810.757935,1062.494385,355.321106,3925.602051,165.769455,555.0678101,900.7098999,3506.876953,182.5884247,430.894104,264.9472046,861.3662109,858.1334839,609.2321777,616.9481201,101.6999969,1498.84436,67.63369751,3154.547852,1028.137695,2813.851074,581.8308716,304.7884827,500.1329651,393.9812012,95.55272675,2142.834473,2116.48999,2334.386475,2101.533203,2515.404541,460.591217,1751.970947,646.1785278,112.9796524,175.4963226,5912.550781,70.53444672,2027.567993
7/28/2020,650.1488037,161.2556763,4079.905518,432.1992493,198.0139008,636.8323975,16529.20117,407.3884277,15.19323826,589.2973022,1382.530762,1856.350952,1069.53186,348.9778442,3960.451904,173.3611755,560.1273193,914.3850098,3504.463135,184.8323822,436.3857422,271.451355,877.1546631,867.3433838,627.3839722,633.8979492,106.4499969,1589.121704,66.88034058,3222.639893,1038.595581,2905.938232,607.2321167,314.2068176,520.171875,397.2521973,95.92037964,2164.200928,2136.544922,2314.273926,2199.572021,2604.932861,467.4686584,1733.74353,655.7786865,113.6042099,174.6027527,6146.869141,71.25869751,2078.465088
7/29/2020,633.6772461,160.6192627,4136.898926,444.5216675,200.455719,634.0981445,16048.13086,421.8376465,15.8395319,609.1134644,1387.924805,1836.734253,1047.829102,347.9371338,4205.674316,178.9051514,561.7147217,906.1230469,3522.984619,186.5397186,440.2298889,272.9788818,874.9204712,875.3664551,620.0958252,632.4786987,105.75,1630.956665,66.5455246,3267.055908,1026.509766,2887.26001,592.0598145,310.8043518,543.4189453,390.624115,96.47186279,2083.653564,2125.827148,2395.41748,2167.47998,2548.7771,477.542572,1714.530518,674.2366943,113.5105057,175.7644196,6051.332031,70.93681335,2112.791504
7/30/2020,634.6353149,158.6121368,4111.766113,447.2653198,197.5071564,631.4632568,15976.72754,419.0760193,15.5365181,595.9191284,1383.479736,1771.524414,1034.098999,341.8912659,4415.263672,174.8595581,548.3216553,913.055542,3533.428955,182.003067,425.2027893,279.9757996,907.1428833,862.3586426,618.5831909,617.3878174,103.6500015,1705.334961,65.03883362,3201.451416,1027.890991,2840.354736,585.6972656,308.190918,513.163147,360.7548828,94.56007385,2095.778076,2100.758789,2532.501953,2170.765137,2501.54834,493.9610596,1717.68335,678.8883057,110.4502563,172.7709656,6129.845215,69.68947601,2093.086182
7/31/2020,643.5328369,159.6891479,4073.919189,460.3097534,202.9435425,623.5090942,15974.9873,422.1828308,15.5238018,625.6680908,1364.250854,1743.44458,1016.530151,343.724823,4419.613281,175.0593262,550.4545898,917.3765259,3549.815186,186.7836304,430.9939575,276.8715515,906.4477539,867.2959595,624.9087524,620.2161865,104.6500015,1664.046631,65.54105377,3234.278564,1029.272217,2799.36499,593.6260376,310.8536987,517.0130005,356.1927185,95.0380249,2054.286865,2114.440674,2586.070557,2172.574219,2476.152832,515.0291138,1690.243408,712.7362061,111.3558578,173.4858093,6127.253418,70.01137543,2037.539185
8/3/2020,644.2172852,157.9757538,4002.925293,435.2798462,203.2199707,599.5471191,15977.50293,428.1499329,15.82893753,626.112915,1307.11377,1702.205444,986.215271,340.2063293,4425.870117,172.0625916,543.0140381,908.7346191,3505.809326,187.5641327,416.7156982,277.4628296,868.9625244,869.6221313,617.5287476,609.9473267,113.0500031,1564.428467,63.53215027,3157.880371,1067.00647,2717.851318,584.5227051,307.0567932,496.5792542,359.6358948,94.41300201,1996.546875,2109.27417,2610.977051,2146.624023,2434.336182,503.1148376,1680.390503,703.0866089,111.5119858,172.1007843,6031.813965,68.88475037,2051.700928
8/4/2020,632.0801392,158.9548187,3962.109863,444.4735718,210.176712,610.6332397,16030.87305,443.5854187,15.77596188,617.3661499,1322.496704,1742.612915,1025.240601,347.8875732,4530.859863,181.901886,544.6509399,902.0393677,3544.245117,186.9299927,428.4977417,276.9700623,869.6575928,877.550293,598.3227539,615.8288574,111.4499969,1643.526733,63.69955444,3218.660645,1068.845581,2766.759766,589.8573608,310.6071472,486.2636719,351.6736145,94.67036438,2137.269287,2102.863525,2659.208496,2142.386475,2503.537109,512.3653564,1688.716187,706.5010376,111.3246307,173.0390167,6221.371582,68.88475037,2074.753174
8/5/2020,628.2019043,172.0746002,3998.472656,436.6757813,216.6727295,601.5357056,15956.76172,441.4648743,16.77401161,626.0635376,1332.735474,1738.307983,1011.362793,349.0769653,4497.72168,179.4046021,554.5221558,897.1486816,3574.27832,186.7836304,434.2889404,274.1614685,854.8621216,886.6489868,594.5640869,623.8289795,115.4000015,1665.686401,64.41104126,3245.071533,1098.916748,2803.137939,601.2611084,322.5895996,486.4117432,353.3091431,94.4497757,2113.268555,2099.75415,2636.674072,2151.719238,2493.962158,512.2684326,1691.031616,714.7156372,109.888176,172.27948,6385.052246,69.1261673,2167.859863
8/6/2020,643.2590332,174.2775421,3985.906738,446.5914307,220.680954,603.4248047,16124.80566,478.1056519,17.41097069,626.8047485,1338.629028,1745.205811,1024.305542,355.5688782,4480.22168,185.7476807,552.8427124,921.9824219,3581.427246,186.2958221,432.3418884,275.5903931,869.260437,883.2010498,605.3818359,629.1907959,116.8000031,1682.777832,65.33180237,3327.686768,1113.529907,2787.114746,596.7583618,319.335083,488.5340881,352.5344238,94.74389648,2120.871338,2124.534912,2706.155273,2198.001465,2502.010498,515.5618286,1702.116089,723.5734863,109.8569412,174.5580902,6413.914063,69.32735443,2140.46875
8/7/2020,629.9356079,173.88591,3962.060547,462.3795471,221.3259583,603.4745483,16232.5625,511.4916382,17.56749535,629.1273193,1341.026367,1739.286377,1027.406006,354.7759705,4470.886719,192.6901245,558.3183594,903.0365601,3653.052979,186.0031281,432.6414185,273.3730774,862.5081177,876.9755859,607.3070679,646.3254395,119.0999985,1732.214233,65.83403778,3446.16333,1084.601929,2796.337158,587.7528687,322.145813,502.4527283,361.3144226,95.40567017,2133.14502,2115.062744,2752.410156,2185.859375,2503.629639,509.4594421,1779.657349,721.1487427,109.888176,175.1835785,6534.49707,69.0457077,2152.913086
8/10/2020,631.5325928,174.8650055,3926.538818,475.8571472,225.933075,605.3635864,16113.7832,513.168396,17.83488655,626.6564941,1358.706909,1760.077271,1034.098999,360.3263245,4585.652344,195.4870758,556.3770142,903.4639282,3660.480225,189.0763702,430.4447937,273.3730774,859.6781006,919.5001831,625.092041,639.8943481,123.8499985,1773.900024,66.16885376,3424.925049,1101.004517,2788.977783,615.6013184,326.7316895,502.7982178,357.3548279,95.0380249,2106.709961,2111.426758,3081.481445,2173.907959,2499.882568,526.7981567,1756.109009,787.4094238,110.7000885,177.6855621,6465.914063,70.97703552,2108.067627
8/11/2020,624.0041504,175.2076569,3926.93457,463.9198303,233.8112335,605.2642212,16072.25684,508.8287048,18.10662842,616.9708252,1363.102051,1787.276611,1049.846924,364.0926208,4492.78418,195.6369324,548.6613159,900.7098999,3601.759033,190.2958832,447.3190918,275.5903931,854.56427,921.2721558,618.6289063,643.6469727,122.3000031,1739.716797,65.66661072,3439.299561,1059.948486,2801.693848,616.2375488,330.3806763,515.2855225,369.4918823,95.66304016,2120.573242,2115.158447,3094.972412,2171.145752,2509.781982,524.0859985,1763.203369,769.9906616,110.4502563,181.4385529,6505.342285,71.01728058,2116.908203
8/12/2020,654.3921509,172.1235352,3957.508789,468.9739685,236.6215668,605.2642212,15993.01855,510.4561157,18.02184486,618.8486328,1333.634521,1774.997681,1046.943237,363.5970459,4416.77832,197.4848938,545.2763672,906.8827515,3536.957275,198.3448029,450.4143982,272.1905212,850.8901978,909.6352539,634.4430542,635.3370361,125.3499985,1696.242676,65.37364197,3400.354248,1050.106934,2816.180176,621.5233765,336.4952087,513.9528809,363.07901,94.63359833,2114.411621,2100.280029,3080.690918,2149.671631,2566.354736,515.4650269,1770.789917,754.2542725,111.1997147,182.466156,6584.687012,71.37940979,2183.448486
8/13/2020,661.2362061,179.7114868,4004.656982,470.899353,238.2801361,596.3157349,15928.57617,531.661377,17.96097755,624.4821777,1334.783203,1765.849731,1042.366577,364.786377,4401.235352,200.5315857,532.9810181,903.3214722,3535.564453,196.9789124,447.4189453,272.9788818,855.4578857,948.8557129,639.0268555,634.6174927,131.1499939,1714.228394,65.79217529,3401.746826,1091.162964,2811.475586,618.0973511,342.8562317,512.0773315,362.5195007,94.81742859,2108.89624,2103.676758,3089.091797,2146.909912,2599.335938,504.4709167,1776.011841,752.4234009,111.6368942,180.0088348,6645.249512,72.37480927,2139.644531
8/14/2020,647.0917969,181.0821838,3967.849121,467.5299377,244.4997406,584.3844604,15813.03516,530.1326294,18.19576073,621.6160278,1306.014771,1752.983887,1018.154114,358.1953735,4418.000977,195.9865417,526.2608643,905.6005859,3529.158691,191.710556,435.187561,272.4861145,833.4136353,941.2893066,637.9725952,624.2937012,124.5999985,1696.590332,64.53660583,3313.660645,1097.624512,2783.155518,601.4568481,343.3000488,500.6759033,355.7193298,96.94981384,2100.697266,2079.996094,3053.807861,2135.196777,2593.923828,514.6900635,1776.011841,763.8544922,109.5446777,175.4963226,6503.641113,73.32875824,1988.715088
8/17/2020,655.9891357,188.5232544,3993.080078,473.9799805,248.4158325,585.7266846,15878.97754,536.2969971,18.48054504,618.0579224,1326.092896,1761.6427,1016.480896,357.006012,4417.755859,197.5847931,519.0927734,909.3043823,3591.63916,188.3934174,437.4840698,277.8570557,836.4421997,958.5290527,661.0290527,626.5322876,123.5500031,1693.658936,66.37811279,3367.07959,1117.208008,2902.445068,610.4133301,352.5211182,506.5493774,351.1141052,100.0013123,2078.386475,2101.188965,3093.094727,2145.9104,2708.08667,511.7841492,1809.659058,763.7060547,111.5744324,177.5962067,6681.52832,79.05239105,2086.506348
8/18/2020,651.973999,191.9011078,4125.025391,481.4889221,255.3725433,594.1779785,16006.31348,538.2695313,18.89141655,659.321106,1367.846924,1781.357178,1039.856689,366.2731018,4418.978027,213.4674988,523.9710693,918.8485107,3634.02124,190.3446808,445.1224365,278.5961304,854.4153442,962.1206665,653.6950073,633.9229126,125.5999985,1686.454712,67.50813293,3401.99585,1138.779907,2892.383789,609.4834595,352.5211182,514.890625,346.2937317,100.4792633,2105.417969,2118.69873,3114.146729,2161.47998,2705.265137,509.5079346,1846.508545,756.9760132,111.012352,177.417511,6804.62793,78.84501648,2113.161621
8/19/2020,647.776123,192.6843872,4155.599609,486.6044006,256.6625061,599.9945679,15804.38184,540.6859741,18.7696743,657.0973511,1354.112061,1788.450562,1049.797607,371.1296692,4388.527344,239.2893829,533.4787598,911.0137939,3597.90625,192.2471466,443.5249023,275.6889648,857.5928345,966.4784546,666.2087402,629.5255737,125.1500015,1674.381226,66.58738708,3392.0979,1141.613037,2850.462646,610.7070313,351.7321472,515.4335938,347.4988403,99.3395462,2118.337402,2098.844971,3122.794678,2148.957764,2713.499268,509.8961182,1857.937378,750.5429077,110.7625275,177.328125,6900.580078,78.51321411,2099.009766
8/20/2020,648.0042114,194.8383636,4100.585449,479.2965698,260.4403381,591.6426392,15675.01367,541.7216187,18.80880547,657.838623,1336.880981,1746.575562,1042.317383,364.4890747,4375.574219,233.7454071,523.2243652,907.0725708,3591.128906,190.0032043,434.2889404,270.2195435,846.8685913,953.6923828,665.9337769,628.5661011,121.6999969,1682.529419,68.76371002,3376.032471,1119.047119,2829.175781,599.107605,348.7242126,506.7961426,355.0306702,101.8395767,2084.051025,2091.286133,3152.148682,2145.38623,2734.777344,506.8875427,1847.296631,754.8482056,113.1670303,174.9602051,6885.180664,83.86354828,2109.869385
8/21/2020,644.1715698,192.1458893,4143.676758,480.7581482,259.7493286,594.6751709,16013.41895,538.3188477,18.64576149,669.4515381,1337.929688,1765.067017,1068.547485,367.8589172,4389.016113,233.0961304,517.9478149,901.0422363,3604.730225,193.5642395,439.7805786,269.381897,855.2097168,952.1599121,671.6176758,627.8615723,120.9000015,1666.928345,67.84295654,3371.555908,1131.373901,2844.267334,596.9051514,349.4638672,506.9441833,353.007843,102.5748749,2068.945313,2106.929932,3209.522461,2141.339355,2806.383545,516.6409302,1929.173218,752.9182129,118.1008987,175.8537598,6883.501953,87.88667297,2142.551758
8/24/2020,643.9890137,189.2575836,4145.458008,484.6556396,263.2967834,595.3214722,15933.02539,538.0722656,18.67402267,663.7191772,1385.727295,1790.30957,1099.453003,376.9773254,4372.20166,248.4294128,524.5684204,899.7127686,3628.49707,196.5398865,445.1224365,268.7413025,854.812439,949.4782104,662.3583984,639.6594238,121.1999969,1679.896118,68.01036835,3473.768311,1119.991455,2831.411865,589.2211914,344.1876221,522.3435059,352.7065735,102.7954865,2082.759033,2099.610352,3202.455811,2140.862793,2789.361328,517.7085571,1933.262207,744.0108643,115.6964188,175.7644196,6991.597168,87.43045044,2148.682617
8/25/2020,640.2476196,187.299408,4128.38916,479.4914551,262.5135803,596.3654175,15748.7373,538.0722656,18.43489075,665.8935547,1398.56311,1790.064941,1102.061035,382.9241333,4328.35791,307.2153931,526.3106689,890.8808594,3617.820557,202.8814545,451.1133118,266.0312195,841.9533691,938.9907227,677.1182251,649.8682861,127.0999985,1653.960571,67.38257599,3623.828125,1129.783325,2803.510498,596.4647217,341.3276367,529.598999,355.4180298,103.2734222,2069.193848,2084.97168,3208.089111,2135.673096,2747.451904,509.6048279,1971.145996,740.052063,115.3841476,174.6027527,7018.694824,86.10324097,2188.962158
8/26/2020,650.4680176,189.4533997,4036.665771,480.9042969,263.7114563,588.65979,15653.83789,541.6229858,18.47837067,663.3582764,1435.122925,1776.758911,1100.830688,385.897522,4335.249512,285.2393188,512.2232666,902.9415283,3632.428711,204.7351532,462.6457825,268.1007385,833.3143311,928.024292,671.8468018,656.0445557,137.8999939,1640.794067,68.13592529,3626.4646,1127.496826,2871.330078,600.3800659,349.3652344,560.3483276,353.007843,104.3763809,2124.051514,2088.51123,3159.561279,2146.005127,2924.154785,509.6533813,1942.375854,740.2994995,115.7588577,174.2006531,6918.694824,85.27371979,2220.15918
8/27/2020,648.0499878,190.8240967,4004.508545,484.0223083,266.5678406,592.6369019,15580.01758,537.1846313,18.55880547,681.1054688,1418.441284,1823.819336,1094.580811,388.72229,4337.449219,286.388092,508.888092,899.3803711,3620.429199,210.3937836,472.3310242,268.3963928,835.3499756,934.3934326,674.3678589,652.6815796,144.25,1639.601685,67.08960724,3613.48291,1130.926514,2834.811768,623.2852783,345.716217,598.0569458,355.4611206,103.3469467,2097.51709,2077.460449,3230.376465,2141.148682,2906.577148,516.5439453,1953.312378,748.4151001,115.6652069,173.5751648,7006.897949,85.10780334,2207.818604
8/28/2020,644.6735229,189.7471313,4019.746094,505.9458313,258.6435852,585.9752808,15567.97949,539.5516968,18.44358826,697.112793,1465.489502,1842.555664,1096.943115,406.0671082,4276.156738,287.9364014,521.133667,888.1743164,3598.848633,219.3695526,508.4260864,268.1007385,845.5776978,940.3794556,689.7236328,654.1606445,142.8000031,1651.476318,67.25701904,3651.582275,1127.397461,2807.935547,618.0484619,355.0852661,657.0877686,357.2687378,102.2440033,2103.032471,2058.994141,3234.725586,2131.768311,2830.299072,539.3505249,1929.271729,740.8933105,113.8540192,174.7368011,7012.919434,84.23683167,2185.358887
8/31/2020,633.6772461,181.3759308,3862.718262,492.9866028,248.6000519,571.5085449,15421.30176,525.0531616,17.95662689,670.9642334,1399.811768,1793.000122,1098.271729,391.1009827,4169.015625,279.2458496,510.8294678,881.8590698,3534.533203,206.8327484,495.9949951,267.3616333,821.9446411,905.0380249,679.3184204,618.6620483,143.1999969,1624.249146,68.59630585,3469.540527,1093.996094,2764.01123,594.0665283,350.8445435,622.09375,351.0280457,98.78807068,2067.80249,2025.888794,3086.42334,2149.576904,2781.034424,504.8980408,1871.140259,706.2041626,111.7618027,170.760437,6752.160156,79.96484375,2065.310059
9/1/2020,629.296936,189.9918823,3871.425537,492.1096191,264.2642517,575.9828491,15660.46191,540.9818726,18.63706779,680.6083374,1429.079712,1811.198242,1109.541504,387.4833374,4254.308105,280.7941895,543.8327637,868.1363525,3577.172852,212.7840729,484.9618225,267.6572876,830.0375366,914.8551025,667.2630005,635.5769043,143.8000031,1660.320435,66.41996765,3624.773438,1113.430542,2755.999756,594.7027588,343.9903564,619.3790894,350.5546265,98.126297,2074.311768,2068.275146,3193.461914,2139.196533,2771.367188,506.0626526,1950.159668,728.9673462,112.6673889,169.9562225,6817.016602,82.78517914,2103.911377
9/2/2020,640.5670166,192.0969238,3900.169434,488.0172729,269.9770813,577.5239258,15462.87891,542.3133545,19.07185173,674.543457,1421.9375,1787.716797,1116.283569,388.9205017,4255.089844,292.7311401,548.1137695,877.4906006,3603.92334,210.9791565,483.6637878,269.7268066,844.3364258,915.1903076,674.0011597,636.121582,150.3000031,1687.94519,67.21517181,3649.443359,1114.673218,2683.476074,629.1584473,354.9373169,632.3105469,356.3218994,100.2219315,2115.008057,2049.138672,3291.901367,2157.100098,2723.213135,499.317688,1915.330078,730.6499023,115.7594223,170.9838257,6831.922852,82.08010101,2142.166992
9/3/2020,644.9472656,188.9477997,3907.392578,508.479187,270.3457031,578.866272,15850.79199,570.5706177,19.04793739,720.5769043,1395.16687,1769.665527,1113.084717,379.3560791,4333.685547,290.9331055,535.6192627,888.4591675,3554.264404,207.9547272,474.2281494,278.743927,846.3224487,920.553772,696.3242188,635.1721802,151.8500061,1688.243286,66.16885376,3600.749756,1178.294922,2698.241455,631.0182495,360.953186,623.7224731,355.8484497,99.7807312,2099.007813,2046.746704,3244.262939,2189.811279,2721.223877,508.0036316,1948.878662,730.9962769,114.034523,171.2072449,6981.82373,81.04320526,2202.684814
9/4/2020,639.5175781,185.3066254,3874.839111,495.4225464,260.1639709,571.3594971,15694.97852,561.2501831,18.31749916,702.4319458,1378.535156,1731.459229,1101.66748,369.2464905,4225.519043,284.8397522,520.835022,872.8847046,3515.371582,201.5643768,454.5081787,271.9933777,828.6969604,902.6914673,685.9190674,627.3418579,147.8000031,1639.502441,65.20623779,3577.969727,1152.398804,2685.94458,618.6357422,348.1324768,608.2244873,347.1975708,97.39099121,2064.373779,2032.873169,3185.604248,2179.621826,2696.985107,497.328186,1927.547485,717.1403809,111.8304977,166.8287354,7097.815918,78.55467224,2153.026611
9/7/2020,646.8178711,184.5193329,3808.099854,481.78125,263.9878845,588.4609985,15860.21973,537.8257446,18.36967278,696.1185303,1367.247559,1752.396851,1093.006104,370.0889587,4320.684082,284.9396667,513.1690674,878.4877319,3532.635986,202.8326721,458.0028381,274.7035217,832.5696411,892.7786255,684.9105835,625.9876709,149.3999939,1638.856445,63.99251175,3486.799316,1160.798828,2699.918213,597.5414429,347.1955566,600.8702393,344.486084,97.02334595,2069.740234,2069.184082,3161.834717,2216.047119,2646.055908,498.1045837,1952.918213,709.3712158,112.5332336,168.9732971,7116.621094,76.64680481,2164.922852
9/8/2020,662.4226685,177.3845978,3783.462158,474.5221252,259.0582581,578.5182495,15592.39355,530.9709473,17.61314774,673.2012329,1349.217285,1738.895142,1094.925293,372.3685913,4251.228027,277.3978882,495.895874,892.0204468,3539.798096,199.0765228,443.6746521,278.4483032,839.0736694,877.9812622,689.631897,623.0494385,142.3000031,1641.241455,62.31840515,3481.67627,1155.679321,2703.225342,595.7305298,340.8345032,592.677063,354.7294006,95.55272675,2094.038818,2049.713135,3076.342041,2236.187744,2648.877686,487.0895386,1931.488647,700.9092407,111.7346802,168.1244049,7131.280762,75.19515991,2133.923584
9/9/2020,658.8180542,179.894043,3795.1875,481.8786621,264.3103333,582.3461914,15772.23145,527.4203491,18.14793396,683.1436768,1324.694336,1722.702759,1079.226563,364.3403931,4330.068848,282.7420349,502.0186462,881.0518799,3546.153564,190.100769,430.594574,278.743927,824.675354,871.0853271,690.6403809,602.3168945,140.1000061,1596.326172,60.85358047,3404.93042,1154.237915,2711.050781,600.9185181,339.1086426,596.822998,349.4356384,93.34681702,2147.952393,2040.144897,3120.32373,2216.618408,2686.623535,494.2711487,1949.913208,720.0599976,111.9582596,164.2373962,7122.643066,74.98778534,2149.176514
9/10/2020,659.2286377,173.8418121,3874.245361,478.4196167,262.9281921,598.1550903,15876.84863,539.0585938,17.73923492,709.1928101,1318.051636,1739.04187,1073.370361,367.4129333,4281.875,297.9754333,495.1491699,892.7327271,3528.082764,193.3203278,446.1708679,280.4193115,839.2722778,882.0516968,687.5692139,612.5557861,143.3000031,1598.760742,61.64878082,3480.383301,1148.422363,2715.289551,602.43573,336.889679,612.4691162,370.3956909,93.12622833,2299.656494,2041.723511,3119.780029,2219.951416,2728.023926,492.960968,2026.272339,719.317688,113.4595413,165.2203217,7138.83252,75.11220551,2147.843506
9/11/2020,658.5442505,175.8100128,3862.96582,486.2146606,265.1856995,601.336792,15784.65625,540.8832397,17.71749496,716.7987671,1328.889648,1729.942749,1061.657837,367.2146912,4302.84375,295.677948,489.4743958,898.0983887,3578.358643,197.7594299,446.5203247,289.0422668,858.3376465,878.6516724,701.4581299,612.4708252,144.3000031,1601.642456,61.35581207,3525.843994,1160.848511,2716.82666,601.2611084,337.7772217,602.4990234,369.0614929,91.9865036,2305.370605,2065.97876,3109.995361,2260.852539,2768.267578,490.6318054,2005.975586,718.4765015,111.8943787,164.3714294,7101.270996,74.73892975,2132.73877
9/14/2020,727.4505005,173.0053253,3872.860352,502.6816711,267.074646,596.0174561,15550.625,539.0092773,17.59358215,702.9291382,1303.267822,1700.444214,1041.283813,360.4749756,4266.185059,292.8310547,472.0020752,929.1524048,3528.319824,193.6618042,439.8804016,302.7404785,851.0888062,863.9978638,724.9271851,610.8468018,148.5500031,1613.467407,61.64878082,3422.687012,1180.978882,2755.347656,602.2888184,346.8010559,601.5118408,359.076355,91.87621307,2288.2771,2031.772949,3127.934082,2372.556885,2801.804199,481.1694946,2001.29541,714.1712036,109.5625763,163.8352966,7037.352051,75.3610611,2131.850098
9/15/2020,725.3916016,173.9402313,3890.027344,516.1281128,266.8442688,590.7974854,15509.67676,534.9161377,17.61966896,716.2519531,1322.496704,1720.745972,1053.63623,368.2553406,4342.679199,288.2360535,483.4013672,932.9984741,3542.169434,195.2715759,448.8667297,302.8882751,858.635498,871.5163574,725.2938843,611.1865845,148.3999939,1662.307739,61.77433014,3495.006104,1167.608398,2736.390137,600.4780273,347.7872925,625.2525635,356.709198,91.25120544,2304.476318,2032.682007,3147.849365,2372.556885,2809.806641,491.4567261,1987.846558,734.8066406,110.7125168,162.4502869,6962.277832,75.5684433,2113.290283
9/16/2020,722.2344971,180.8781586,3933.019531,514.9588013,265.9689331,595.1723022,15661.33105,534.9654541,17.59140778,716.2519531,1323.945068,1729.942749,1076.421509,371.3774414,4524.065918,296.7767639,479.6181946,951.3270264,3646.894775,193.3691101,445.3221436,307.6186523,861.5648804,882.8657837,726.0731201,614.2247314,151.4499969,1678.256714,61.14655685,3503.063965,1174.716064,2830.107178,625.9282227,348.6748657,613.6537476,355.5471802,91.06738281,2310.140869,2050.90918,3206.557373,2383.604248,2827.430908,503.199707,1982.476563,744.8521118,109.8500519,161.4226532,6967.361816,76.59366608,2136.144775
9/17/2020,739.6669922,173.0545502,3927.132324,516.9562378,264.3103333,588.4609985,15587.41309,540.7845459,17.33488274,720.5271606,1303.66748,1706.657104,1066.529785,365.7279663,4718.943359,293.3804626,476.8803711,960.1113892,3619.527588,190.6861267,442.2268372,307.1751709,850.1455078,868.0204468,721.4435425,600.3381348,147.6499939,1768.780884,61.2302475,3453.773193,1175.411987,2812.639893,623.3342285,341.3276367,609.4089355,357.7421875,91.39826202,2284.500732,2036.269897,3173.743896,2343.559814,2831.871338,496.891449,1978.387817,743.7634888,107.5182571,159.5908661,6994.904297,75.73931122,2118.078369
9/18/2020,741.7716064,176.6464996,3960.427979,523.5333252,265.0935974,581.7495728,15554.24902,533.1901245,17.1957531,740.7102661,1275.698242,1686.746826,1040.644165,366.2731018,5213.687988,291.2327881,492.3615417,951.7069092,3602.310547,187.9056091,442.676178,311.9054565,842.1518555,862.6569824,737.670166,588.4902344,147.8999939,1819.890381,62.19286728,3456.608398,1156.723145,2842.217773,640.3173828,352.9155884,605.3123779,354.6863708,90.9203186,2291.407715,2008.044312,3305.44165,2333.036865,2879.655029,507.9064636,1998.536743,797.9498291,109.8181152,160.0376434,6875.358398,77.36260986,2125.482666
9/21/2020,734.4509277,164.4928284,3838.031006,518.5640259,249.9822235,576.0325317,14919.68652,500.7904053,16.23487854,712.7223511,1286.436401,1671.23938,1032.770142,347.590271,5026.631348,276.7985229,465.6801453,959.0668335,3442.756104,181.271347,422.7065735,307.3722534,834.2079468,844.6031494,721.7185059,570.8808594,137.4499969,1822.975952,59.55614853,3312.715576,1113.281372,2782.363525,609.2877197,343.0534973,553.388916,345.5620728,89.44970703,2241.866699,1949.774902,3122.003906,2347.702637,2826.644531,488.7878418,1943.508911,760.1925659,108.9237366,157.0442047,6541.894043,75.44028473,2076.120361
9/22/2020,751.2886353,160.8516541,3842.236328,515.5921631,250.5350647,576.0822754,14695.85449,497.4863281,16.26748848,724.9018555,1269.155396,1638.658813,1019.089172,351.2574463,5051.999512,280.0949097,468.8659973,956.7875366,3403.579102,181.6615906,411.3738098,307.7171936,826.0158691,820.3238525,733.8197632,567.8876953,133.1000061,1780.774414,58.17501831,3285.707764,1097.922607,2781.572021,602.7782593,327.7178955,537.0025024,337.5567322,87.90557098,2197.443604,1939.250122,3198.897705,2402.602295,2775.576416,493.8344421,1908.974854,769.6442871,107.8376846,155.6591492,6357.88623,74.92767334,2038.013062
9/23/2020,744.9746094,162.81987,3828.383789,518.7589111,247.125824,576.9274292,14857.12793,486.7850342,15.70878983,714.2634888,1274,1631.076294,1030.752441,348.730072,4993.150391,283.2415161,431.8803711,968.4210815,3438.582031,179.3200989,419.11203,310.2794189,827.1577759,824.2506714,727.0357056,564.3248291,131.3999939,1809.290405,56.62647247,3226.867676,1110.59729,2781.897949,599.6459351,320.1240845,521.2576294,333.6832275,89.00852966,2216.971924,1963.887695,3110.88501,2349.75,2735.424805,488.0599976,1917.891846,759.4998169,104.7073288,154.1401062,6417.856445,72.70632172,2050.304199
9/24/2020,721.3651733,156.570816,3737.996338,492.2070618,238.2340546,574.3422852,14753.47949,481.9522095,14.95226097,675.7863159,1244.732178,1601.47998,1014.167969,332.7232666,4914.603027,270.1557617,417.4445496,926.3034058,3427.056885,172.0516815,401.8383484,300.2767944,798.7584229,814.7688599,689.2652588,542.2431641,122.8000031,1938.532471,55.78942108,3013.042725,1089.671753,2731.266357,562.9389038,309.4236755,483.9438782,324.7310791,85.074646,2167.679443,1971.877075,2985.265381,2220.999268,2699.853027,471.4645996,1890.106934,725.899292,101.8005676,148.82341,6216.870117,70.61313629,2008.494385
